Economy,Economy Code,ISO Code,Region,Income Group,Report Year,PARENTHOOD SCORE,Is paid leave of at least 14 weeks available to mothers?,Score,Legal Basis,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Score,Legal Basis,Is there paid leave available to fathers?,Score,Legal Basis,Length of paid paternity leave,Is there paid parental leave?,Score,Legal Basis,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,Score,Legal Basis
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1996,60,Yes,1,"Employment (Conditions of Employment) Regulations 1991, Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1997,60,Yes,1,"Employment (Conditions of Employment) Regulations 1991, Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1998,60,Yes,1,"Employment (Conditions of Employment) Regulations 1991, Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,1999,60,Yes,1,"Employment (Conditions of Employment) Regulations 1991, Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2000,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2001,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2002,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2003,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2004,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2005,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2006,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2007,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2008,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2000 (S.I.3 of 2000), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2009,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2010,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2011,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,Social Security Act,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2012,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2013,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2014,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2015,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2016,60,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2017,80,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2018,80,Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, 2007 (S.I.49 of 2007), Sec. 16(1)",98,Yes,1,"Social Security Act 2010, Secs. 6 & &",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",7,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2019,80,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",112,Yes,1,"Social Security Act 2010, Secs. 6 & &",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",14,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2020,80,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",112,Yes,1,"Social Security Act 2010, Secs. 6 & &",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",14,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2021,80,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",112,Yes,1,"Social Security Act 2010, Secs. 6 & &",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",14,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2022,80,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",112,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",14,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Seychelles,SYC,SYC,Sub-Saharan Africa,High income,2023,80,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",112,Yes,1,"Employment (Conditions of Employment) Regulations, Sec. 16",Yes,1,"Employment (Conditions of Employment) (Amendment) Regulations, Sec. 40 (19A)",14,No,0,No applicable provisions could be located,0,0,0,Yes,1,"Employment Act, Part VIII, Sec. 57(3)"
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1971,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1972,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1973,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1974,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1975,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1976,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1977,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1978,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1979,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1980,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1981,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1982,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1983,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1984,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1985,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1986,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1987,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1988,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1989,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1990,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1991,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1992,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
Sierra Leone,SLE,SLE,Sub-Saharan Africa,Low income,1993,0,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,No,0,No applicable provisions could be located,0,No,0,No applicable provisions could be located,0,0,0,No,0,No applicable provisions could be located
